4,1.0
48,0.35742188373322514
29,0.4070925237301789
70,0.8309935986897574
11,0.7291254194074908
46,0.20622763402719457
2,0.7459802690238082
51,0.7849881014185636
17,0.3293081942605067
3,0.8314493771100465
65,0.3100303598786196
49,0.9794701901977327
25,0.0
2,0.7289276408687126
69,0.6153648022903095
47,0.19731057389162798
28,0.16189344480255552
91,0.7493056111008308
40,0.5869673772671052
28,0.19028953966600315
4,0.4001002423419542
49,0.7278467534248824
22,0.6177371330490675
79,0.13671789349417962
72,0.38545773427825514
12,0.580051525767498
11,0.3060179994487179
28,0.027526662601825236
91,0.0017839626528729502
65,0.09232310211525963
57,0.5236262078459175
74,1.0
64,0.4736548831080226
54,0.47779277282622146
99,0.9506706587895999
19,0.8748463080350106
93,0.07142256201267239
70,0.024226270352373902
37,0.5212695568046218
92,0.8259742764244656
99,0.6698226430527082
62,0.09592096099551417
66,0.3221988417942231
83,0.050000173787432156
8,0.2525243773967297
46,0.030284392625709478
77,0.4477925557115565
53,0.13646805988415533
97,0.5464625937607562
97,0.1282066314005087
43,0.18598871140826867
93,0.7842983457761914
95,0.46193261095969207
58,0.5202816345364324
75,0.9490264586803849
61,0.32508805578596167
96,0.38285528770300714
75,0.0
18,0.8123532840165496
70,0.6028166536655856
48,0.18331279641941522
20,0.967361971501755
71,0.8387218530553864
27,0.8248459582422442
78,0.5389009110270211
80,0.9154138008264351
82,0.4995211365608614
57,0.686840312432898
75,0.8326808983547107
64,0.3552766843063977
1,0.765814306068539
72,0.0
37,0.976394406801007
79,0.18711726783170524
48,0.1016005823425482
60,0.4857635817059789
91,0.7365382804340588
68,0.09099545703904388
71,0.628496568057941
32,0.0
28,0.18166595625950577
85,0.4572489617002171
3,0.5059853225996724
4,0.9044892210367015
7,0.46513278176350514
12,0.9134531645283982
34,0.4021557689311408
31,0.6552379333253384
10,0.7296086330098779
70,0.2460174310372122
4,0.9995740496700325
87,0.1281601040041941
77,0.4959927119883393
38,0.8150621921817572
95,0.009976685701127641
20,0.4090214481251828
73,0.3012510103487648
17,0.40605033912723587
5,0.1501804160190061
53,0.3198633848652983
50,0.6616315524225076
91,0.21427566168798007
25,0.4623192958948963
78,0.4798112137150048
51,0.40795856046489876
15,0.3625744865007665
51,0.8156347594424717
94,0.19701514023773026
31,0.37377435677033155
83,0.4291558067741936
58,0.3829811663116546
95,0.9465760046208346
83,0.5220444548059221
9,0.9395824519409699
83,0.5989841673035139
98,0.6873210271218961
22,0.25347003298384585
77,0.8718175786498524
8,0.39238543833381423
9,1.0
88,0.7419375851630262
10,0.40651781013049104
3,0.3276969771485536
35,0.6817240329812685
61,0.3449987374061344
93,0.12290157373343491
61,0.9928872572051469
21,0.8804111545043185
41,0.468643055056871
62,0.4837077655154072
92,0.9817329044114104
40,1.0
55,0.47944902338312556
87,0.7367826291096407
7,0.6305370630509111
6,0.7905500560890578
71,0.28629770744351346
12,0.1509211280564332
91,0.07823622986214362
84,0.8722044858578987
18,0.2258653736915528
5,0.9184893010061113
75,0.06868074286033032
68,0.7412329824315866
88,0.981364868186124
48,0.5596327485215987
76,0.3644525186097278
5,0.408342346517906
33,0.6155363272145907
49,0.9937005529811443
84,1.0
80,0.16607331101740397
48,0.921628289379435
97,0.3650188127803017
86,0.6743328169206999
38,0.5840262716199383
24,0.39008360058114677
3,0.7113633467997268
90,0.30662372960041817
